0	1	e
1	2	i
2	3	g
3	4	e
4	5	n
5	6	l
6	7	i
7	8	j
8	9	k
9	10	e
10	11	e
11	12	n
12	13	g
13	14	r
14	15	o
15	16	t
16	17	e
17	18	s
18	19	y
19	20	s
20	21	t
21	22	e
22	23	e
23	24	m
24	25	e
25	26	n
26	27	d
27	28	a
28	29	t
29	30	i
30	31	s
31	32	o
32	33	o
33	34	k
34	35	h
35	36	e
36	37	t
37	38	u
38	39	n
39	40	i
40	41	e
41	42	k
42	43	e
43	44	v
44	45	a
45	46	n
46	47	d
47	48	i
48	49	t
49	50	s
50	51	y
51	52	s
52	53	t
53	54	e
54	55	e
55	56	m
56	57	d
57	58	a
58	59	t
59	60	j
60	61	e
61	62	g
62	63	e
63	64	e
64	65	n
65	66	f
66	67	o
67	68	o
68	69	t
69	70	p
70	71	r
71	72	i
72	73	n
73	74	t
74	75	h
75	76	e
76	77	b
77	78	t
78	79	e
79	80	i
80	81	g
81	82	e
82	83	n
83	84	l
84	85	i
85	86	j
86	87	k
87
