0	1	v
1	2	a
2	3	n
3	4	d
4	5	e
5	6	f
6	7	e
7	8	i
8	9	t
9	10	e
10	11	n
11	12	d
12	13	i
13	14	e
14	15	a
15	16	a
16	17	n
17	18	h
18	19	e
19	20	t
20	21	l
21	22	i
22	23	c
23	24	h
24	25	t
25	26	z
26	27	i
27	28	j
28	29	n
29	30	g
30	31	e
31	32	k
32	33	o
33	34	m
34	35	e
35	36	n
36	37	o
37	38	p
38	39	d
39	40	e
40	41	j
41	42	a
42	43	a
43	44	r
44	45	l
45	46	i
46	47	j
47	48	k
48	49	s
49	50	e
50	51	o
51	52	p
52	53	e
53	54	n
54	55	b
55	56	a
56	57	a
57	58	r
58	59	h
59	60	e
60	61	i
61	62	d
62	63	s
63	64	d
64	65	a
65	66	g
66	67	<silence>
66	67	d
67	68	a
68	69	t
69	70	i
70	71	s
71	72	d
72	73	e
73
