0	1	d
1	2	u
2	3	s
3	4	a
4	5	l
5	6	d
6	7	i
7	8	e
8	9	g
9	10	r
10	11	o
11	12	t
12	13	e
13	14	b
14	15	e
15	16	d
16	17	r
17	18	i
18	19	j
19	20	v
20	21	e
21	22	n
22	23	d
23	24	e
24	25	r
25	26	m
26	27	e
27	28	e
28	29	s
29	30	t
30	31	o
31	32	p
32	33	p
33	34	e
34	35	n
35	36	o
36	37	m
37	38	d
38	39	a
39	40	t
40	41	z
41	42	e
42	43	a
43	44	l
44	45	d
45	46	a
46	47	t
47	48	g
48	49	e
49	50	d
50	51	o
51	52	e
52	53	g
53	54	e
54	55	w
55	56	o
56	57	o
57	58	n
58	59	n
59	60	i
60	61	e
61	62	t
62	63	w
63	64	i
64	65	l
65	66	l
66	67	e
67	68	n
68
