0	1	d
1	2	u
2	3	i
3	4	d
4	5	e
5	6	l
6	7	i
7	8	j
8	9	k
9	10	<silence>
9	10	n
10	11	o
11	12	g
12	13	e
13	14	v
14	15	e
15	16	n
16	17	t
17	18	j
18	19	e
19	20	s
20	21	d
21	22	e
22	23	k
23	24	e
24	25	r
25	26	s
26	27	t
27	28	s
28	29	t
29	30	a
30	31	a
31	32	t
32	33	n
33	34	a
34	35	t
35	36	u
36	37	u
37	38	r
38	39	l
39	40	i
40	41	j
41	42	k
42	43	v
43	44	o
44	45	o
45	46	r
46	47	d
47	48	e
48	49	d
49	50	e
50	51	u
51	52	r
52	53	<silence>
52	53	v
53	54	o
54	55	o
55	56	r
56	57	v
57	58	e
58	59	l
59	60	e
60	61	n
61	62	i
62	63	s
63	64	h
64	65	e
65	66	t
66	67	e
67	68	e
68	69	n
69	70	h
70	71	e
71	72	l
72	73	e
73	74	f
74	75	e
75	76	e
76	77	s
77	78	t
78	79	e
79	80	l
80	81	i
81	82	j
82	83	k
83	84	e
84	85	a
85	86	a
86	87	n
87	88	g
88	89	e
89
