0	1	a
1	2	c
2	3	h
3	4	t
4	5	e
5	6	n
6	7	v
7	8	i
8	9	j
9	10	f
10	11	t
11	12	i
12	13	g
13	14	<silence>
13	14	h
14	15	e
15	16	t
16	17	n
17	18	u
18	19	m
19	20	m
20	21	e
21	22	r
22	23	w
23	24	e
24	25	r
25	26	d
26	27	i
27	28	n
28	29	e
29	30	e
30	31	n
31	32	b
32	33	r
33	34	u
34	35	s
35	36	s
36	37	e
37	38	l
38	39	s
39	40	e
40	41	s
41	42	t
42	43	u
43	44	d
44	45	i
45	46	o
46	47	o
47	48	p
48	49	g
49	50	e
50	51	n
51	52	o
52	53	m
53	54	e
54	55	n
55	56	e
56	57	n
57	58	u
58	59	i
59	60	t
60	61	g
61	62	e
62	63	b
63	64	r
64	65	a
65	66	c
66	67	h
67	68	t
68	69	i
69	70	n
70	71	e
71	72	e
72	73	n
73	74	o
74	75	p
75	76	l
76	77	a
77	78	g
78	79	e
79	80	v
80	81	a
81	82	n
82
