0	1	m
1	2	a
2	3	a
3	4	r
4	5	v
5	6	a
6	7	n
7	8	a
8	9	f
9	10	n
10	11	o
11	12	v
12	13	e
13	14	m
14	15	b
15	16	e
16	17	r
17	18	t
18	19	o
19	20	t
20	21	e
21	22	n
22	23	m
23	24	e
24	25	t
25	26	m
26	27	a
27	28	a
28	29	r
29	30	t
30	31	w
31	32	a
32	33	s
33	34	h
34	35	e
35	36	t
36	37	j
37	38	a
38	39	w
39	40	a
40	41	s
41	42	h
42	43	e
43	44	t
44	45	z
45	46	w
46	47	a
47	48	a
48	49	r
49	50	i
50	51	n
51	52	d
52	53	e
53	54	m
54	55	i
55	56	n
56	57	<silence>
56	57	s
57	58	n
58	59	e
59	60	e
60	61	u
61	62	w
62	63	e
63	64	n
64	65	s
65	66	o
66	67	m
67	68	s
68	69	n
69	70	i
70	71	e
71	72	t
72	73	e
73	74	e
74	75	n
75	76	s
76
