0	1	i
1	2	n
2	3	e
3	4	e
4	5	n
5	6	l
6	7	i
7	8	j
8	9	s
9	10	t
10	11	v
11	12	a
12	13	n
13	14	<EN>
13	14	t
14	15	u
15	16	θ
16	17	a
17	18	ʊ
18	19	z
19	20	ʌ
20	21	n
21	22	d
22	23	θ
23	24	ɛ
24	25	ə
25	26	t
26	27	i
27	28	n
28	29	<EN>
28	29	s
29	30	c
30	31	h
31	32	o
32	33	p
33	34	t
34	35	e
35	36	n
36	37	v
37	38	i
38	39	j
39	40	f
40	41	n
41	42	e
42	43	d
43	44	e
44	45	r
45	46	l
46	47	a
47	48	n
48	49	d
49	50	s
50	51	e
51	52	a
52	53	c
53	54	t
54	55	s
55	56	h
56	57	e
57	58	t
58	59	t
59	60	o
60	61	t
61	62	d
62	63	e
63	64	t
64	65	o
65	66	p
66	67	v
67	68	i
68	69	j
69	70	f
70	71	t
71	72	i
72	73	g
73	74	v
74	75	a
75	76	n
76
