0	1	o
1	2	o
2	3	k
3	4	n
4	5	o
5	6	g
6	7	w
7	8	e
8	9	l
9	10	i
10	11	n
11	12	f
12	13	o
13	14	r
14	15	m
15	16	a
16	17	t
17	18	i
18	19	e
19	20	a
20	21	a
21	22	r
22	23	d
23	24	i
24	25	g
25	26	e
26	27	i
27	28	n
28	29	f
29	30	o
30	31	r
31	32	m
32	33	a
33	34	t
34	35	i
35	36	e
36	37	n
37	38	a
38	39	a
39	40	r
40	41	b
41	42	o
42	43	v
43	44	e
44	45	n
45	46	i
46	47	s
47	48	g
48	49	e
49	50	k
50	51	o
51	52	m
52	53	e
53	54	n
54	55	n
55	56	o
56	57	u
57	58	j
58	59	a
59	60	h
60	61	e
61	62	e
62	63	l
63	64	a
64	65	a
65	66	r
66
