0	1	d
1	2	u
2	3	s
3	4	a
4	5	l
5	6	s
6	7	i
7	8	e
8	9	d
9	10	e
10	11	r
11	12	e
12	13	e
13	14	n
14	15	g
15	16	e
16	17	w
17	18	o
18	19	o
19	20	n
20	21	g
21	22	e
22	23	z
23	24	o
24	25	n
25	26	d
26	27	i
27	28	s
28	29	i
29	30	n
30	31	d
31	32	e
32	33	f
33	34	a
34	35	m
35	36	i
36	37	l
37	38	i
38	39	e
39	40	e
40	41	n
41	42	a
42	43	l
43	44	s
44	45	j
45	46	e
46	47	g
47	48	e
48	49	w
49	50	o
50	51	o
51	52	n
52	53	n
53	54	e
54	55	t
55	56	j
56	57	e
57	58	s
58	59	g
59	60	o
60	61	e
61	62	i
62	63	e
63	64	e
64	65	i
65	66	e
66	67	r
67	68	e
68	69	n
69	70	k
70	71	o
71	72	o
72	73	p
73	74	t
74
