0	1	d
1	2	e
2	3	g
3	4	r
4	5	o
5	6	o
6	7	t
7	8	s
8	9	t
9	10	e
10	11	w
11	12	i
12	13	j
13	14	w
14	15	e
15	16	r
16	17	k
17	18	e
18	19	n
19	20	a
20	21	l
21	22	v
22	23	i
23	24	j
24	25	f
25	26	t
26	27	i
27	28	e
28	29	n
29	30	j
30	31	a
31	32	a
32	33	r
33	34	i
34	35	n
35	36	a
36	37	u
37	38	s
38	39	t
39	40	r
40	41	a
41	42	l
42	43	i
43	44	e
44	45	m
45	46	a
46	47	a
47	48	r
48	49	d
49	50	i
50	51	t
51	52	i
52	53	s
53	54	e
54	55	e
55	56	n
56	57	v
57	58	a
58	59	n
59	60	o
60	61	n
61	62	z
62	63	e
63	64	g
64	65	r
65	66	o
66	67	o
67	68	t
68	69	s
69	70	t
70	71	e
71	72	p
72	73	r
73	74	o
74	75	j
75	76	e
76	77	c
77	78	t
78
