0	1	i
1	2	n
2	3	a
3	4	u
4	5	s
5	6	t
6	7	r
7	8	a
8	9	l
9	10	i
10	11	s
11	12	c
12	13	h
13	14	e
14	15	w
15	16	a
16	17	t
17	18	e
18	19	r
19	20	v
20	21	e
21	22	r
22	23	l
23	24	o
24	25	r
25	26	e
26	27	n
27	28	g
28	29	i
29	30	n
30	31	g
31	32	<silence>
31	32	f
32	33	o
33	34	r
34	35	t
35	36	u
36	37	i
37	38	n
38	39	w
39	40	a
40	41	s
41	42	h
42	43	e
43	44	t
44	45	n
45	46	a
46	47	a
47	48	m
48	49	v
49	50	a
50	51	n
51	52	d
52	53	i
53	54	t
54	55	o
55	56	n
56	57	f
57	58	o
58	59	r
59	60	t
60	61	u
61	62	i
62	63	n
63	64	l
64	65	i
65	66	j
66	67	k
67	68	e
68	69	s
69	70	c
70	71	h
71	72	i
72	73	p
73	74	<silence>
73
