0	1	d
1	2	e
2	3	l
3	4	i
4	5	j
5	6	k
6	7	s
7	8	t
8	9	i
9	10	s
10	11	e
11	12	i
12	13	g
13	14	e
14	15	n
15	16	l
16	17	i
17	18	j
18	19	k
19	20	d
20	21	i
21	22	t
22	23	g
23	24	e
24	25	d
25	26	e
26	27	e
27	28	l
28	29	t
29	30	e
30	31	e
31	32	e
32	33	n
33	34	g
34	35	r
35	36	o
36	37	o
37	38	t
38	39	i
39	40	n
40	41	s
41	42	l
42	43	a
43	44	g
44	45	g
45	46	a
46	47	t
47	48	w
48	49	a
49	50	a
50	51	r
51	52	u
52	53	z
53	54	i
54	55	e
55	56	t
56	57	d
57	58	a
58	59	t
59	60	h
60	61	e
61	62	t
62	63	m
63	64	e
64	65	t
65	66	a
66	67	a
67	68	l
68	69	n
69	70	a
70	71	a
71	72	r
72	73	b
73	74	i
74	75	n
75	76	n
76	77	e
77	78	n
78	79	i
79	80	s
80	81	g
81	82	e
82	83	b
83	84	o
84	85	g
85	86	e
86	87	n
87
