0	1	z
1	2	e
2	3	g
3	4	t
4	5	z
5	6	e
6	7	g
7	8	j
8	9	i
9	10	j
10	11	j
11	12	u
12	13	l
13	14	l
14	15	i
15	16	e
16	17	p
17	18	e
18	19	l
19	20	e
20	21	t
21	22	o
22	23	n
23	24	i
24	25	s
25	26	v
26	27	o
27	28	l
28	29	m
29	30	a
30	31	a
31	32	r
32	33	k
33	34	u
34	35	n
35	36	n
36	37	e
37	38	n
38	39	m
39	40	e
40	41	n
41	42	s
42	43	e
43	44	n
44	45	z
45	46	i
46	47	c
47	48	h
48	49	d
49	50	a
50	51	n
51	52	t
52	53	o
53	54	c
54	55	h
55	56	n
56	57	o
57	58	g
58	59	o
59	60	p
60	61	g
61	62	e
62	63	v
63	64	e
64	65	n
65
