0	1	d
1	2	u
2	3	s
3	4	d
4	5	r
5	6	i
6	7	e
7	8	h
8	9	o
9	10	n
10	11	d
11	12	e
12	13	r
13	14	d
14	15	v
15	16	i
16	17	j
17	18	f
18	19	e
19	20	n
20	21	z
21	22	e
22	23	v
23	24	e
24	25	n
25	26	t
26	27	i
27	28	g
28	29	g
29	30	r
30	31	a
31	32	m
32	33	h
33	34	o
34	35	n
35	36	i
36	37	n
37	38	g
38	39	e
39	40	e
40	41	n
41	42	g
42	43	e
43	44	w
44	45	o
45	46	n
46	47	e
47	48	s
48	49	i
49	50	m
50	51	p
51	52	e
52	53	l
53	54	e
54	55	n
55	56	o
56	57	r
57	58	m
58	59	a
59	60	l
60	61	e
61	62	h
62	63	o
63	64	n
64	65	i
65	66	n
66	67	g
67	68	<silence>
67
