0	1	h
1	2	o
2	3	o
3	4	r
4	5	t
5	6	b
6	7	i
7	8	j
8	9	n
9	10	a
10	11	n
11	12	e
12	13	t
13	14	z
14	15	o
15	16	b
16	17	i
17	18	j
18	19	h
19	20	e
20	21	t
21	22	e
22	23	i
23	24	n
24	25	d
25	26	e
26	27	v
27	28	a
28	29	n
29	30	h
30	31	e
31	32	t
32	33	j
33	34	a
34	35	a
35	36	r
36	37	a
37	38	l
38	39	s
39	40	v
40	41	u
41	42	u
42	43	r
43	44	w
44	45	e
45	46	r
46	47	k
47	48	e
48	49	n
49	50	o
50	51	l
51	52	i
52	53	e
53	54	b
54	55	o
55	56	l
56	57	l
57	58	e
58	59	n
59	60	t
60	61	i
61	62	j
62	63	d
63	64	e
64	65	n
65	66	s
66	67	o
67	68	u
68	69	d
69	70	e
70	71	n
71	72	n
72	73	i
73	74	e
74	75	u
75	76	w
76	77	<silence>
76
