0	1	h
1	2	e
2	3	t
3	4	o
4	5	p
5	6	z
6	7	i
7	8	c
8	9	h
9	10	w
10	11	e
11	12	l
12	13	m
13	14	e
14	15	e
15	16	v
16	17	a
17	18	l
18	19	t
19	20	<silence>
19	20	h
20	21	e
21	22	t
22	23	i
23	24	s
24	25	e
25	26	l
26	27	k
27	28	j
28	29	a
29	30	a
30	31	r
31	32	e
32	33	v
33	34	n
34	35	e
35	36	k
36	37	i
37	38	j
38	39	k
39	40	m
40	41	a
41	42	a
42	43	r
43	44	h
44	45	o
45	46	e
46	47	h
47	48	e
48	49	t
49	50	v
50	51	o
51	52	e
52	53	l
53	54	t
54	55	<silence>
54	55	i
55	56	k
56	57	h
57	58	e
58	59	b
59	60	g
60	61	e
61	62	e
62	63	n
63	64	l
64	65	a
65	66	s
66	67	t
67	68	v
68	69	a
69	70	n
70	71	b
71	72	l
72	73	e
73	74	s
74	75	s
75	76	u
76	77	r
77	78	e
78	79	s
79	80	e
80	81	n
81	82	d
82	83	a
83	84	t
84	85	s
85	86	o
86	87	o
87	88	r
88	89	t
89
