0	1	h
1	2	e
2	3	t
3	4	l
4	5	a
5	6	n
6	7	d
7	8	d
8	9	e
9	10	z
10	11	e
11	12	e
12	13	i
13	14	n
14	15	s
15	16	t
16	17	e
17	18	e
18	19	k
19	20	t
20	21	<silence>
20	21	e
21	22	r
22	23	z
23	24	i
24	25	j
25	26	n
26	27	t
27	28	w
28	29	e
29	30	e
30	31	s
31	32	o
32	33	o
33	34	r
34	35	t
35	36	e
36	37	n
37	38	k
38	39	a
39	40	p
40	41	i
41	42	t
42	43	e
43	44	i
44	45	n
45	46	s
46	47	<silence>
46	47	d
47	48	e
48	49	l
49	50	e
50	51	g
51	52	e
52	53	r
53	54	k
54	55	a
55	56	p
56	57	i
57	58	t
58	59	e
59	60	i
60	61	n
61
