0	1	w
1	2	e
2	3	e
3	4	t
4	5	n
5	6	a
6	7	t
7	8	u
8	9	u
9	10	r
10	11	l
11	12	i
12	13	j
13	14	k
14	15	i
15	16	e
16	17	d
17	18	e
18	19	r
19	20	e
20	21	e
21	22	n
22	23	d
23	24	a
24	25	t
25	26	i
26	27	s
27	28	e
28	29	e
29	30	n
30	31	h
31	32	o
32	33	f
33	34	w
34	35	a
35	36	n
36	37	h
37	38	e
38	39	t
39	40	h
40	41	o
41	42	o
42	43	f
43	44	d
44	45	v
45	46	a
46	47	n
47	48	b
48	49	i
49	50	j
50	51	v
51	52	o
52	53	o
53	54	r
54	55	b
55	56	e
56	57	e
57	58	l
58	59	d
59	60	e
60	61	e
61	62	n
62	63	t
63	64	r
64	65	o
65	66	e
66	67	p
67	68	s
68	69	h
69	70	o
70	71	n
71	72	d
72
