0	1	d
1	2	i
2	3	a
3	4	l
4	5	e
5	6	c
6	7	t
7	8	w
8	9	o
9	10	r
10	11	d
11	12	t
12	13	t
13	14	o
14	15	e
15	16	g
16	17	e
17	18	s
18	19	c
19	20	h
20	21	r
21	22	e
22	23	v
23	24	e
24	25	n
25	26	a
26	27	a
27	28	n
28	29	d
29	30	e
30	31	d
31	32	i
32	33	a
33	34	l
34	35	e
35	36	c
36	37	t
37	38	r
38	39	e
39	40	n
40	41	a
41	42	i
42	43	s
43	44	s
44	45	a
45	46	n
46	47	c
47	48	e
48	49	d
49	50	i
50	51	e
51	52	m
52	53	o
53	54	m
54	55	e
55	56	n
56	57	t
57	58	e
58	59	e
59	60	l
60	61	i
61	62	n
62	63	n
63	64	e
64	65	d
65	66	e
66	67	r
67	68	l
68	69	a
69	70	n
70	71	d
71	72	e
72	73	n
73	74	v
74	75	l
75	76	a
76	77	a
77	78	n
78
