0	1	d
1	2	a
2	3	a
3	4	r
4	5	i
5	6	n
6	7	t
7	8	e
8	9	r
9	10	n
10	11	a
11	12	t
12	13	i
13	14	o
14	15	n
15	16	a
16	17	l
17	18	e
18	19	v
19	20	e
20	21	r
21	22	d
22	23	r
23	24	a
24	25	g
25	26	e
26	27	n
27	28	v
28	29	o
29	30	o
30	31	r
31	32	t
32	33	e
33	34	k
34	35	r
35	36	i
36	37	j
37	38	g
38	39	e
39	40	n
40	41	d
41	42	a
42	43	t
43	44	d
44	45	a
45	46	t
46	47	t
47	48	e
48	49	n
49	50	m
50	51	i
51	52	n
52	53	s
53	54	t
54	55	e
55	56	a
56	57	a
57	58	n
58	59	b
59	60	e
60	61	p
61	62	a
62	63	a
63	64	l
64	65	d
65	66	e
66	67	b
67	68	e
68	69	p
69	70	e
70	71	r
71	72	k
72	73	i
73	74	n
74	75	g
75	76	e
76	77	n
77	78	w
78	79	o
79	80	r
80	81	d
81	82	t
82	83	g
83	84	e
84	85	s
85	86	t
86	87	e
87	88	l
88	89	d
89	90	<silence>
89	90	j
90	91	e
91	92	h
92	93	o
93	94	u
94	95	d
95	96	t
96	97	n
97	98	a
98	99	t
99	100	u
100	101	u
101
