0	1	n
1	2	o
2	3	g
3	4	v
4	5	o
5	6	o
6	7	r
7	8	t
8	9	i
9	10	n
10	11	h
11	12	e
12	13	t
13	14	e
14	15	n
15	16	g
16	17	e
17	18	l
18	19	s
19	20	e
20	21	d
21	22	i
22	23	s
23	24	m
24	25	i
25	26	s
26	27	s
27	28	<silence>
27	28	m
28	29	a
29	30	a
30	31	r
31	32	j
32	33	a
33	34	w
34	35	a
35	36	t
36	37	e
37	38	r
38	39	p
39	40	r
40	41	e
41	42	c
42	43	i
43	44	e
44	45	s
45	46	v
46	47	e
47	48	r
48	49	s
49	50	t
50	51	u
51	52	u
52	53	r
53	54	d
54	55	i
55	56	s
56	57	d
57	58	a
58	59	t
59	60	b
60	61	l
61	62	i
62	63	j
63	64	f
64	65	t
65	66	e
66	67	e
67	68	n
68
