0	1	i
1	2	k
2	3	w
3	4	o
4	5	r
5	6	d
6	7	l
7	8	i
8	9	e
9	10	v
10	11	e
11	12	r
12	13	m
13	14	e
14	15	t
15	16	e
16	17	e
17	18	n
18	19	u
19	20	f
20	21	o
21	22	d
22	23	o
23	24	o
24	25	r
25	26	e
26	27	e
27	28	n
28	29	m
29	30	a
30	31	r
31	32	s
32	33	m
33	34	a
34	35	n
35	36	m
36	37	e
37	38	e
38	39	g
39	40	e
40	41	n
41	42	o
42	43	m
43	44	e
44	45	n
45	46	d
46	47	a
47	48	n
48	49	d
49	50	a
50	51	t
51	52	i
52	53	k
53	54	a
54	55	n
55	56	d
56	57	r
57	58	i
58	59	e
59	60	s
60	61	k
61	62	n
62	63	e
63	64	v
64	65	e
65	66	l
66
