0	1	u
1	2	i
2	3	t
3	4	d
4	5	e
5	6	<EN>
5	6	θ
6	7	r
7	8	i
8	9	ɛ
9	10	f
10	11	ɛ
11	12	m
12	13	<EN>
12	13	n
13	14	e
14	15	d
15	16	e
16	17	r
17	18	l
18	19	a
19	20	n
20	21	d
21	22	s
22	23	e
23	24	t
24	25	o
25	26	p
26	27	t
27	28	i
28	29	e
29	30	n
30	31	a
31	32	l
32	33	l
33	34	e
34	35	r
35	36	t
36	37	i
37	38	j
38	39	d
39	40	e
40	41	n
41	42	<silence>
41	42	e
42	43	n
43	44	e
44	45	e
45	46	n
46	47	v
47	48	a
48	49	n
49	50	d
50	51	e
51	52	b
52	53	e
53	54	t
54	55	e
55	56	r
56	57	e
57	58	g
58	59	i
59	60	t
60	61	a
61	62	r
62	63	i
63	64	s
64
