0	1	e
1	2	n
2	3	m
3	4	a
4	5	a
5	6	r
6	7	z
7	8	e
8	9	v
9	10	e
10	11	n
11	12	t
12	13	i
13	14	e
14	15	n
15	16	k
16	17	w
17	18	a
18	19	m
19	20	e
20	21	n
21	22	i
22	23	g
23	24	z
24	25	i
25	26	n
26	27	s
27	28	b
28	29	e
29	30	d
30	31	r
31	32	o
32	33	g
33	34	e
34	35	n
35	36	u
36	37	i
37	38	t
38	39	<silence>
38	39	d
39	40	e
40	41	o
41	42	n
42	43	d
43	44	e
44	45	r
45	46	z
46	47	o
47	48	e
48	49	k
49	50	s
50	51	r
51	52	a
52	53	a
53	54	a
54	55	d
55	56	v
56	57	o
57	58	o
58	59	r
59	60	v
60	61	e
61	62	i
62	63	l
63	64	i
64	65	g
65	66	h
66	67	e
67	68	i
68	69	d
69	70	k
70	71	w
71	72	a
72	73	m
73	74	g
74	75	i
75	76	s
76	77	t
77	78	e
78	79	r
79
