0	1	i
1	2	e
2	3	d
3	4	e
4	5	r
5	6	e
6	7	p
7	8	r
8	9	o
9	10	v
10	11	i
11	12	n
12	13	c
13	14	i
14	15	e
15	16	k
16	17	e
17	18	n
18	19	t
19	20	z
20	21	o
21	22	z
22	23	i
23	24	j
24	25	n
25	26	e
26	27	i
27	28	g
28	29	e
29	30	n
30	31	h
31	32	e
32	33	l
33	34	d
34	35	e
35	36	n
36	37	<silence>
36	37	i
37	38	n
38	39	d
39	40	e
40	41	h
41	42	o
42	43	l
43	44	l
44	45	a
45	46	n
46	47	d
47	48	s
48	49	e
49	50	p
50	51	r
51	52	o
52	53	v
53	54	i
54	55	n
55	56	c
56	57	i
57	58	e
58	59	z
59	60	i
60	61	j
61	62	n
62	63	e
63	64	r
64	65	m
65	66	i
66	67	n
67	68	d
68	69	e
69	70	r
70	71	g
71	72	r
72	73	o
73	74	e
74	75	p
75	76	e
76	77	n
77	78	d
78	79	i
79	80	e
80
