0	1	b
1	2	l
2	3	o
3	4	f
4	5	h
5	6	e
6	7	t
7	8	k
8	9	l
9	10	e
10	11	i
11	12	n
12	13	e
13	14	o
14	15	r
15	16	k
16	17	e
17	18	s
18	19	t
19	20	d
20	21	e
21	22	d
22	23	o
23	24	l
24	25	l
25	26	y
26	27	d
27	28	o
28	29	t
29	30	s
30	31	e
31	32	n
32	33	f
33	34	r
34	35	a
35	36	n
36	37	k
37	38	b
38	39	o
39	40	e
40	41	i
41	42	e
42	43	n
43	44	g
44	45	r
45	46	o
46	47	e
47	48	p
48	49	d
49	50	o
50	51	o
51	52	r
52	53	<silence>
52	53	m
53	54	a
54	55	a
55	56	r
56	57	h
57	58	e
58	59	t
59	60	i
60	61	s
61	62	h
62	63	e
63	64	t
64	65	v
65	66	i
66	67	e
67	68	r
68	69	t
69	70	a
70	71	l
71	72	v
72	73	a
73	74	n
74	75	d
75	76	o
76	77	e
77	78	m
78	79	a
79	80	a
80	81	r
81	82	d
82	83	a
83	84	t
84
