0	1	b
1	2	i
2	3	n
3	4	n
4	5	e
5	6	n
6	7	l
7	8	a
8	9	n
9	10	d
10	11	t
11	12	o
12	13	e
13	14	n
14	15	a
15	16	a
16	17	r
17	18	h
18	19	o
19	20	g
20	21	e
21	22	r
22	23	g
23	24	e
24	25	l
25	26	e
26	27	g
27	28	e
28	29	n
29	30	g
30	31	r
31	32	o
32	33	n
33	34	d
34	35	<silence>
34	35	e
35	36	n
36	37	v
37	38	o
38	39	o
39	40	r
40	41	d
41	42	e
42	43	t
43	44	o
44	45	e
45	46	k
46	47	o
47	48	m
48	49	s
49	50	t
50	51	w
51	52	o
52	53	r
53	54	d
54	55	t
55	56	h
56	57	e
57	58	t
58	59	e
59	60	e
60	61	n
61	62	g
62	63	i
63	64	g
64	65	a
65	66	n
66	67	t
67	68	i
68	69	s
69	70	c
70	71	h
71	72	g
72	73	r
73	74	o
74	75	o
75	76	t
76	77	p
77	78	r
78	79	o
79	80	b
80	81	l
81	82	e
82	83	e
83	84	m
84	85	a
85	86	l
86	87	s
87	88	d
88	89	e
89	90	l
90	91	a
91	92	n
92	93	d
93	94	e
94	95	n
95	96	a
96	97	l
97	98	s
98	99	a
99	100	u
100	101	s
101	102	t
102	103	r
103	104	a
104	105	l
105	106	i
106	107	e
107	108	w
108	109	e
109	110	i
110
