0	1	p
1	2	e
2	3	n
3	4	v
4	5	a
5	6	a
6	7	r
7	8	d
8	9	i
9	10	g
10	11	h
11	12	e
12	13	d
13	14	e
14	15	n
15	16	z
16	17	i
17	18	j
18	19	n
19	20	w
20	21	a
21	22	a
22	23	r
23	24	d
24	25	e
25	26	v
26	27	o
27	28	l
28	29	e
29	30	n
30	31	b
31	32	e
32	33	l
33	34	a
34	35	n
35	36	g
36	37	r
37	38	i
38	39	j
39	40	k
40	41	<silence>
40	41	v
41	42	o
42	43	o
43	44	r
44	45	a
45	46	l
46	47	d
47	48	i
48	49	e
49	50	z
50	51	i
51	52	n
52	53	n
53	54	e
54	55	n
55	56	d
56	57	i
57	58	e
58	59	z
59	60	i
60	61	j
61	62	n
62	63	i
63	64	n
64
