0	1	g
1	2	a
2	3	a
3	4	t
4	5	h
5	6	e
6	7	t
7	8	e
8	9	e
9	10	n
10	11	b
11	12	e
12	13	e
13	14	t
14	15	j
15	16	e
16	17	l
17	18	a
18	19	n
19	20	g
20	21	z
21	22	a
22	23	m
23	24	e
24	25	r
25	26	m
26	27	a
27	28	a
28	29	r
29	30	e
30	31	h
31	32	n
32	33	o
33	34	u
34	35	m
35	36	a
36	37	a
37	38	k
38	39	n
39	40	a
40	41	t
41	42	u
42	43	u
43	44	r
44	45	l
45	46	i
46	47	j
47	48	k
48	49	n
49	50	i
50	51	e
51	52	t
52	53	d
53	54	e
54	55	f
55	56	o
56	57	u
57	58	t
58	59	o
59	60	m
60	61	e
61	62	r
62	63	h
63	64	e
64	65	e
65	66	t
66	67	w
67	68	a
68	69	t
69	70	e
70	71	r
71	72	i
72	73	n
73	74	t
74	75	e
75	76	d
76	77	o
77	78	e
78	79	n
79	80	w
80	81	a
81	82	n
82	83	t
83
