0	1	e
1	2	n
2	3	v
3	4	i
4	5	j
5	6	f
6	7	h
7	8	o
8	9	n
9	10	d
10	11	e
11	12	r
12	13	d
13	14	e
14	15	n
15	16	v
16	17	i
17	18	j
18	19	f
19	20	e
20	21	n
21	22	t
22	23	w
23	24	i
24	25	n
25	26	t
26	27	i
27	28	g
28	29	g
29	30	r
30	31	a
31	32	m
32	33	b
33	34	l
34	35	o
35	36	e
36	37	m
37	38	n
38	39	o
39	40	r
40	41	m
41	42	a
42	43	l
43	44	e
44	45	b
45	46	l
46	47	o
47	48	e
48	49	m
49	50	i
50	51	s
51	52	g
52	53	o
53	54	e
54	55	d
55	56	g
56	57	e
57	58	n
58	59	o
59	60	e
60	61	g
61	62	<silence>
61	62	t
62	63	w
63	64	e
64	65	e
65	66	e
66	67	i
67	68	e
68	69	r
69	70	e
70	71	n
71	72	e
72	73	e
73	74	n
74	75	e
75	76	e
76	77	t
77	78	l
78	79	e
79	80	p
80	81	e
81	82	l
82	83	s
83	84	p
84	85	e
85	86	c
86	87	u
87
