0	1	g
1	2	e
2	3	m
3	4	a
4	5	a
5	6	k
6	7	t
7	8	v
8	9	a
9	10	n
10	11	t
11	12	w
12	13	e
13	14	e
14	15	a
15	16	a
16	17	n
17	18	e
18	19	l
19	20	k
20	21	a
21	22	a
22	23	r
23	24	g
24	25	e
25	26	p
26	27	l
27	28	a
28	29	k
29	30	t
30	31	e
31	32	w
32	33	o
33	34	o
34	35	r
35	36	d
36	37	e
37	38	n
38	39	k
39	40	e
40	41	r
41	42	s
42	43	t
43	44	e
44	45	n
45	46	m
46	47	i
47	48	s
48	49	<silence>
48	49	e
49	50	n
50	51	h
51	52	e
52	53	t
53	54	e
54	55	e
55	56	r
56	57	s
57	58	t
58	59	e
59	60	w
60	61	o
61	62	o
62	63	r
63	64	d
64	65	k
65	66	e
66	67	r
67	68	s
68	69	t
69
