0	1	t
1	2	h
2	3	e
3	4	m
4	5	a
5	6	s
6	7	<silence>
6	7	i
7	8	n
8	9	d
9	10	e
10	11	j
11	12	a
12	13	r
13	14	e
14	15	n
15	16	<EN>
15	16	f
16	17	a
17	18	ɪ
18	19	v
19	20	t
20	21	i
21	22	<EN>
21	22	e
22	23	n
23	24	<EN>
23	24	s
24	25	ɪ
25	26	k
26	27	s
27	28	t
28	29	i
29	30	<EN>
29	30	w
30	31	a
31	32	s
32	33	h
33	34	i
34	35	j
35	36	z
36	37	e
37	38	e
38	39	r
39	40	b
40	41	e
41	42	k
42	43	e
43	44	n
44	45	d
45	46	i
46	47	n
47	48	v
48	49	l
49	50	a
50	51	a
51	52	n
52	53	d
53	54	e
54	55	r
55	56	e
56	57	n
57	58	m
58	59	a
59	60	a
60	61	r
61	62	h
62	63	i
63	64	j
64	65	g
65	66	e
66	67	n
67	68	o
68	69	o
69	70	t
70
