0	1	<silence>
0	1	z
1	2	e
2	3	v
3	4	r
4	5	a
5	6	a
6	7	g
7	8	t
8	9	n
9	10	i
10	11	e
11	12	t
12	13	o
13	14	f
14	15	d
15	16	e
16	17	m
17	18	a
18	19	n
19	20	m
20	21	o
21	22	e
22	23	i
23	24	l
24	25	i
25	26	j
26	27	k
27	28	i
28	29	s
29	30	<silence>
29	30	j
30	31	a
31	32	d
32	33	a
33	34	t
34	35	z
35	36	i
36	37	e
37	38	t
38	39	z
39	40	e
40	41	z
41	42	e
42	43	l
43	44	f
44	45	w
45	46	e
46	47	l
47	48	<silence>
47	48	m
48	49	a
49	50	a
50	51	r
51	52	z
52	53	e
53	54	v
54	55	r
55	56	a
56	57	a
57	58	g
58	59	t
59
