0	1	a
1	2	n
2	3	d
3	4	i
4	5	j
5	6	l
6	7	u
7	8	c
8	9	h
9	10	t
10	11	v
11	12	a
12	13	a
13	14	r
14	15	t
15	16	d
16	17	e
17	18	s
18	19	k
19	20	u
20	21	n
21	22	d
22	23	i
23	24	g
24	25	e
25	26	b
26	27	i
27	28	j
28	29	c
29	30	l
30	31	i
31	32	n
32	33	g
33	34	e
34	35	n
35	36	d
36	37	a
37	38	e
38	39	l
39	40	v
40	41	a
41	42	n
42	43	o
43	44	v
44	45	e
45	46	r
46	47	t
47	48	u
48	49	i
49	50	g
50	51	d
51	52	i
52	53	s
53	54	<silence>
53	54	v
54	55	i
55	56	a
56	57	d
57	58	e
58	59	n
59	60	o
60	61	s
61	62	w
62	63	e
63	64	k
64	65	i
65	66	j
66	67	k
67	68	e
68	69	n
69	70	h
70	71	i
71	72	e
72	73	r
73
