0	1	p
1	2	e
2	3	n
3	4	<silence>
3	4	i
4	5	k
5	6	w
6	7	e
7	8	e
8	9	t
9	10	n
10	11	i
11	12	e
12	13	t
13	14	o
14	15	f
15	16	h
16	17	e
17	18	t
18	19	i
19	20	n
20	21	d
21	22	e
22	23	s
23	24	u
24	25	p
25	26	e
26	27	r
27	28	m
28	29	a
29	30	r
30	31	k
31	32	t
32	33	e
33	34	n
34	35	v
35	36	e
36	37	r
37	38	k
38	39	r
39	40	i
40	41	j
41	42	g
42	43	b
43	44	a
44	45	a
45	46	r
46	47	i
47	48	s
48	49	m
49	50	a
50	51	a
51	52	r
52	53	i
53	54	n
54	55	d
55	56	i
56	57	t
57	58	r
58	59	e
59	60	c
60	61	e
61	62	p
62	63	t
63	64	i
64	65	s
65	66	h
66	67	e
67	68	t
68	69	g
69	70	e
70	71	w
71	72	o
72	73	o
73	74	n
74	75	o
75	76	p
76	77	r
77	78	a
78	79	u
79	80	w
80
