0	1	<silence>
0	1	<silence>
0	1	c
1	2	l
2	3	u
3	4	b
4	5	s
5	6	i
6	7	n
7	8	d
8	9	e
9	10	o
10	11	p
11	12	b
12	13	o
13	14	u
14	15	w
15	16	z
16	17	e
17	18	g
18	19	m
19	20	a
20	21	a
21	22	r
22	23	d
23	24	i
24	25	e
25	26	h
26	27	e
27	28	t
28	29	a
29	30	l
30	31	l
31	32	e
32	33	m
33	34	a
34	35	a
35	36	l
36	37	m
37	38	o
38	39	e
39	40	t
40	41	e
41	42	n
42	43	g
43	44	a
44	45	a
45	46	n
46	47	d
47	48	o
48	49	e
49	50	n
50	51	o
51	52	p
52	53	h
53	54	o
54	55	g
55	56	e
56	57	r
57	58	n
58	59	i
59	60	v
60	61	e
61	62	a
62	63	u
63
