0	1	a
1	2	f
2	3	r
3	4	i
4	5	k
5	6	a
6	7	a
7	8	n
8	9	s
9	10	e
10	11	r
11	12	e
12	13	a
13	14	c
14	15	t
15	16	i
16	17	e
17	18	o
18	19	p
19	20	h
20	21	e
21	22	t
22	23	o
23	24	v
24	25	e
25	26	r
26	27	l
27	28	i
28	29	j
29	30	d
30	31	e
31	32	n
32	33	v
33	34	a
34	35	n
35	36	p
36	37	h
37	38	i
38	39	l
39	40	i
40	41	p
41	42	h
42	43	u
43	44	g
44	45	h
45	46	s
46	47	e
47	48	e
48	49	n
49	50	g
50	51	r
51	52	o
52	53	t
53	54	e
54	55	s
55	56	c
56	57	h
57	58	o
58	59	k
59	60	n
60	61	a
61	62	t
62	63	u
63	64	u
64	65	r
65	66	l
66	67	i
67	68	j
68	69	k
69
