0	1	d
1	2	a
2	3	t
3	4	h
4	5	e
5	6	t
6	7	d
7	8	e
8	9	t
9	10	a
10	11	a
11	12	l
12	13	v
13	14	a
14	15	n
15	16	d
16	17	e
17	18	a
18	19	p
19	20	a
20	21	r
21	22	t
22	23	h
23	24	e
24	25	i
25	26	d
26	27	i
27	28	s
28	29	b
29	30	l
30	31	i
31	32	j
32	33	f
33	34	t
34	35	n
35	36	a
36	37	t
37	38	u
38	39	u
39	40	r
40	41	l
41	42	i
42	43	j
43	44	k
44	45	o
45	46	o
46	47	k
47	48	e
48	49	e
49	50	n
50	51	e
51	52	x
52	53	t
53	54	r
54	55	a
55	56	h
56	57	a
57	58	n
58	59	d
59	60	i
60	61	c
61	62	a
62	63	p
63	64	<silence>
63	64	e
64	65	e
65	66	n
66	67	b
67	68	e
68	69	d
69	70	r
70	71	e
71	72	i
72
