0	1	<silence>
0	1	i
1	2	k
2	3	z
3	4	a
4	5	g
5	6	h
6	7	e
7	8	t
8	9	<silence>
8	9	o
9	10	n
10	11	d
11	12	a
12	13	n
13	14	k
14	15	t
15	16	h
16	17	e
17	18	t
18	19	f
19	20	e
20	21	i
21	22	t
22	23	d
23	24	a
24	25	t
25	26	i
26	27	k
27	28	d
28	29	e
29	30	f
30	31	r
31	32	a
32	33	n
33	34	s
34	35	e
35	36	t
36	37	a
37	38	a
38	39	l
39	40	n
40	41	i
41	42	e
42	43	t
43	44	m
44	45	a
45	46	c
46	47	h
47	48	t
48	49	i
49	50	g
50	51	w
51	52	a
52	53	s
53	54	k
54	55	r
55	56	e
56	57	e
57	58	g
58	59	i
59	60	k
60	61	e
61	62	e
62	63	n
63	64	h
64	65	a
65	66	a
66	67	r
67	68	s
68	69	c
69	70	h
70	71	e
71	72	r
72	73	p
73	74	d
74	75	e
75	76	j
76	77	a
77	78	v
78	79	u
79	80	<silence>
79	80	e
80	81	n
81	82	e
82	83	e
83	84	n
84
