0	1	m
1	2	i
2	3	n
3	4	i
4	5	s
5	6	t
6	7	e
7	8	r
8	9	i
9	10	e
10	11	v
11	12	a
12	13	n
13	14	j
14	15	u
15	16	s
16	17	t
17	18	i
18	19	t
19	20	i
20	21	e
21	22	i
22	23	n
23	24	b
24	25	r
25	26	u
26	27	s
27	28	s
28	29	e
29	30	l
30	31	h
31	32	e
32	33	e
33	34	f
34	35	t
35	36	n
36	37	u
37	38	t
38	39	o
39	40	e
40	41	s
41	42	t
42	43	e
43	44	m
44	45	m
45	46	i
46	47	n
47	48	g
48	49	g
49	50	e
50	51	g
51	52	e
52	53	v
53	54	e
54	55	n
55	56	o
56	57	m
57	58	v
58	59	a
59	60	n
60	61	d
61	62	e
62	63	n
63	64	b
64	65	l
65	66	e
66	67	k
67	68	e
68	69	v
69	70	o
70	71	o
71	72	r
72	73	a
73	74	c
74	75	h
75	76	t
76	77	e
77	78	n
78	79	v
79	80	e
80	81	e
81	82	r
82	83	t
83	84	i
84	85	g
85	86	u
86	87	u
87	88	r
88	89	n
89	90	a
90	91	a
91	92	r
92
