0	1	a
1	2	n
2	3	d
3	4	e
4	5	r
5	6	s
6	7	z
7	8	w
8	9	a
9	10	r
10	11	t
11	12	m
12	13	o
13	14	e
14	15	t
15	16	e
16	17	n
17	18	z
18	19	i
19	20	j
20	21	n
21	22	<silence>
21	22	z
22	23	i
23	24	j
24	25	n
25	26	n
26	27	a
27	28	a
28	29	m
29	30	a
30	31	l
31	32	l
32	33	e
33	34	e
34	35	n
35	36	a
36	37	l
37	38	l
38	39	i
39	40	j
40	41	k
41	42	t
42	43	d
43	44	i
44	45	e
45	46	z
46	47	w
47	48	a
48	49	r
49	50	t
50	51	h
51	52	e
52	53	i
53	54	d
54	55	v
55	56	o
56	57	o
57	58	r
58	59	t
59	60	d
60	61	u
61	62	r
62	63	e
63	64	n
64	65	t
65	66	t
66	67	e
67	68	o
68	69	n
69	70	d
70	71	e
71	72	r
72
