0	1	s
1	2	u
2	3	r
3	4	r
4	5	e
5	6	n
6	7	d
7	8	e
8	9	r
9	10	e
10	11	n
11	12	z
12	13	u
13	14	i
14	15	d
15	16	h
16	17	o
17	18	l
18	19	l
19	20	a
20	21	n
21	22	d
22	23	h
23	24	e
24	25	e
25	26	f
26	27	t
27	28	z
28	29	i
29	30	j
30	31	n
31	32	k
32	33	r
33	34	o
34	35	m
35	36	m
36	37	e
37	38	j
38	39	o
39	40	n
40	41	g
41	42	e
42	43	n
43	44	s
44	45	m
45	46	a
46	47	a
47	48	r
48	49	d
49	50	a
50	51	a
51	52	r
52	53	h
53	54	o
54	55	u
55	56	d
56	57	t
57	58	h
58	59	e
59	60	t
60	61	o
61	62	o
62	63	k
63	64	w
64	65	e
65	66	l
66	67	e
67	68	e
68	69	n
69	70	b
70	71	e
71	72	e
72	73	t
73	74	j
74	75	e
75	76	b
76	77	i
77	78	j
78	79	o
79	80	p
80	81	<silence>
80
