0	1	d
1	2	u
2	3	s
3	4	i
4	5	n
5	6	n
6	7	e
7	8	d
8	9	e
9	10	r
10	11	l
11	12	a
12	13	n
13	14	d
14	15	n
15	16	a
16	17	a
17	18	r
18	19	a
19	20	u
20	21	s
21	22	t
22	23	r
23	24	a
24	25	l
25	26	i
26	27	e
27	28	w
28	29	i
29	30	l
30	31	l
31	32	e
32	33	n
33	34	k
34	35	o
35	36	m
36	37	e
37	38	n
38	39	<silence>
38	39	a
39	40	l
40	41	l
41	42	e
42	43	e
43	44	n
44	45	i
45	46	s
46	47	h
47	48	e
48	49	t
49	50	h
50	51	e
51	52	e
52	53	l
53	54	m
54	55	o
55	56	e
56	57	i
57	58	l
58	59	i
59	60	j
60	61	k
61	62	o
62	63	m
63	64	i
64	65	n
65	66	d
66	67	e
67	68	a
68	69	l
69	70	e
70	71	a
71	72	g
72	73	u
73	74	e
74	75	b
75	76	i
76	77	n
77	78	n
78	79	e
79	80	n
80	81	t
81	82	e
82	83	k
83	84	o
84	85	m
85	86	e
86	87	n
87	88	w
88	89	a
89	90	n
90	91	t
91	92	j
92	93	a
93
