0	1	t
1	2	e
2	3	n
3	4	o
4	5	v
5	6	e
6	7	r
7	8	v
8	9	a
9	10	n
10	11	a
11	12	l
12	13	l
13	14	e
14	15	s
15	16	e
16	17	n
17	18	n
18	19	o
19	20	g
20	21	w
21	22	a
22	23	t
23	24	<silence>
23	24	d
24	25	a
25	26	t
26	27	h
27	28	e
28	29	e
29	30	f
30	31	t
31	32	d
32	33	e
33	34	a
34	35	m
35	36	e
36	37	r
37	38	i
38	39	k
39	40	a
40	41	n
41	42	e
42	43	n
43	44	g
44	45	e
45	46	e
46	47	r
47	48	g
48	49	e
49	50	r
50	51	d
51	52	m
52	53	a
53	54	a
54	55	r
55	56	d
56	57	a
57	58	t
58	59	z
59	60	a
60	61	l
61	62	n
62	63	u
63	64	d
64	65	u
65	66	s
66	67	a
67	68	n
68	69	d
69	70	e
70	71	r
71	72	s
72	73	g
73
