0	1	a
1	2	t
2	3	h
3	4	e
4	5	t
5	6	n
6	7	i
7	8	e
8	9	t
9	10	t
10	11	e
11	12	n
12	13	k
13	14	o
14	15	s
15	16	t
16	17	e
17	18	v
18	19	a
19	20	n
20	21	d
21	22	e
22	23	a
23	24	n
24	25	d
25	26	e
26	27	r
27	28	e
28	29	t
29	30	a
30	31	a
31	32	l
32	33	l
33	34	o
34	35	o
35	36	p
36	37	j
37	38	e
38	39	d
39	40	a
40	41	a
41	42	r
42	43	d
43	44	o
44	45	o
45	46	r
46	47	g
47	48	e
48	49	e
49	50	n
50	51	t
51	52	a
52	53	a
53	54	l
54	55	a
55	56	c
56	57	h
57	58	t
58	59	e
59	60	r
60	61	s
61	62	t
62	63	a
63	64	n
64	65	d
65	66	o
66	67	p
67	68	<silence>
67	68	f
68	69	r
69	70	a
70	71	n
71	72	s
72	73	g
73	74	a
74	75	a
75	76	t
76	77	v
77	78	a
78	79	n
79	80	d
80	81	a
81	82	a
82	83	g
83
