0	1	d
1	2	i
2	3	e
3	4	t
4	5	r
5	6	a
6	7	p
7	8	t
8	9	h
9	10	e
10	11	t
11	12	o
12	13	p
13	14	z
14	15	i
15	16	j
16	17	n
17	18	s
18	19	t
19	20	a
20	21	a
21	22	r
22	23	t
23	24	t
24	25	o
25	26	c
26	27	h
27	28	<silence>
27	28	e
28	29	n
29	30	d
30	31	e
31	32	z
32	33	w
33	34	a
34	35	r
35	36	t
36	37	e
37	38	k
38	39	l
39	40	e
40	41	u
41	42	r
42	43	v
43	44	a
44	45	n
45	46	d
46	47	e
47	48	k
48	49	n
49	50	e
50	51	c
51	52	h
52	53	t
53	54	v
54	55	a
55	56	n
56	57	s
57	58	i
58	59	n
59	60	t
60	61	e
61	62	r
62	63	k
63	64	l
64	65	a
65	66	a
66	67	s
67	68	s
68	69	t
69	70	o
70	71	n
71	72	d
72	73	d
73	74	u
74	75	s
75
