0	1	r
1	2	e
2	3	d
3	4	e
4	5	n
5	6	n
6	7	a
7	8	a
8	9	r
9	10	h
10	11	u
11	12	i
12	13	s
13	14	t
14	15	o
15	16	e
16	17	n
17	18	d
18	19	e
19	20	b
20	21	u
21	22	s
22	23	d
23	24	i
24	25	e
25	26	s
26	27	m
27	28	e
28	29	n
29	30	k
30	31	b
31	32	e
32	33	s
33	34	t
34	35	u
35	36	u
36	37	r
37	38	d
38	39	e
39	40	o
40	41	v
41	42	e
42	43	r
43	44	d
44	45	e
45	46	k
46	47	o
47	48	p
48	49	s
49	50	l
50	51	o
51	52	e
52	53	g
53	54	<silence>
53	54	h
54	55	e
55	56	t
56	57	o
57	58	n
58	59	g
59	60	e
60	61	l
61	62	u
62	63	k
63	64	g
64	65	e
65	66	b
66	67	e
67	68	u
68	69	r
69	70	d
70	71	e
71	72	p
72	73	r
73	74	e
74	75	c
75	76	i
76	77	e
77	78	s
78	79	e
79	80	e
80	81	n
81	82	j
82	83	a
83	84	a
84	85	r
85
