0	1	v
1	2	r
2	3	i
3	4	e
4	5	n
5	6	d
6	7	e
7	8	l
8	9	i
9	10	j
10	11	k
11	12	t
12	13	o
13	14	o
14	15	n
15	16	e
16	17	h
17	18	h
18	19	o
19	20	e
20	21	h
21	22	a
22	23	d
23	24	u
24	25	h
25	26	e
26	27	m
27	28	g
28	29	r
29	30	a
30	31	a
31	32	g
32	33	g
33	34	e
34	35	h
35	36	a
36	37	d
37	38	w
38	39	i
39	40	l
40	41	l
41	42	e
42	43	n
43	44	h
44	45	e
45	46	b
46	47	b
47	48	e
48	49	n
49	50	<silence>
49	50	e
50	51	n
51	52	a
52	53	l
53	54	s
54	55	i
55	56	k
56	57	e
57	58	v
58	59	e
59	60	n
60	61	a
61	62	a
62	63	r
63	64	z
64	65	e
65	66	l
66	67	z
67	68	e
68	69	g
69	70	t
70	71	z
71	72	e
72
